Dialogue_ID,Utterance_ID,Unique_ID,Utterance,Emotion,target_stress,video_path,audio_path,duration,Speaker,split,word_count
132,10,train_dia132_utt10,"Oh. Okay, bye.",neutral,0,train_splits/dia132_utt10.mp4,MELD_Audio/train_dia132_utt10.wav,3.9622885903556493,Rachel,train,3
133,0,train_dia133_utt0,"Come on, pick up, pick up!",fear,1,train_splits/dia133_utt0.mp4,MELD_Audio/train_dia133_utt0.wav,1.7517486399467082,Chandler,train,6
134,0,train_dia134_utt0,Hello?,neutral,0,train_splits/dia134_utt0.mp4,MELD_Audio/train_dia134_utt0.wav,1.3763739313866994,Chandler,train,1
135,0,train_dia135_utt0,Transit Authority?,neutral,0,train_splits/dia135_utt0.mp4,MELD_Audio/train_dia135_utt0.wav,1.1678324266311388,Chandler,train,2
135,1,train_dia135_utt1,"Yes, hello.",neutral,0,train_splits/dia135_utt1.mp4,MELD_Audio/train_dia135_utt1.wav,0.7507494171200177,Chandler,train,2
135,2,train_dia135_utt2,"I'm doing research for a book, and I was wondering what someone might do if they left a baby on a city bus.",neutral,0,train_splits/dia135_utt2.mp4,MELD_Audio/train_dia135_utt2.wav,7.674327375004626,Chandler,train,23
135,4,train_dia135_utt4,"Hi, here's the deal.",neutral,0,train_splits/dia135_utt4.mp4,MELD_Audio/train_dia135_utt4.wav,1.3763739313866994,Joey,train,4
135,5,train_dia135_utt5,We lost a carseat on a bus today.,neutral,0,train_splits/dia135_utt5.mp4,MELD_Audio/train_dia135_utt5.wav,1.4180822323378113,Joey,train,8
135,6,train_dia135_utt6,"It's white plastic, with a handle, and it fits onto a stroller.",neutral,0,train_splits/dia135_utt6.mp4,MELD_Audio/train_dia135_utt6.wav,2.6276229599200622,Joey,train,12
135,7,train_dia135_utt7,"Oh, and there was a baby in it.",neutral,0,train_splits/dia135_utt7.mp4,MELD_Audio/train_dia135_utt7.wav,2.460789756115614,Joey,train,8
135,8,train_dia135_utt8,He wants to talk to you again.,neutral,0,train_splits/dia135_utt8.mp4,MELD_Audio/train_dia135_utt8.wav,1.5849154361422597,Joey,train,7
136,0,train_dia136_utt0,Hello.,neutral,0,train_splits/dia136_utt0.mp4,MELD_Audio/train_dia136_utt0.wav,1.5432083333333333,Ross,train,1
136,1,train_dia136_utt1,I'm sorry I'm a little late.,neutral,0,train_splits/dia136_utt1.mp4,MELD_Audio/train_dia136_utt1.wav,1.6683333333333332,Ross,train,6
136,2,train_dia136_utt2,Whoa,surprise,0,train_splits/dia136_utt2.mp4,MELD_Audio/train_dia136_utt2.wav,0.625625,Joey,train,1
136,4,train_dia136_utt4,"Let me start by uh, by introducing myself, I am Professor Geller.",neutral,0,train_splits/dia136_utt4.mp4,MELD_Audio/train_dia136_utt4.wav,6.005999999999999,Ross,train,12
136,5,train_dia136_utt5,"So to sum up, I'm Professor Geller.",neutral,0,train_splits/dia136_utt5.mp4,MELD_Audio/train_dia136_utt5.wav,4.087416666666666,Ross,train,7
137,0,train_dia137_utt0,"Good evening, sir.",neutral,0,train_splits/dia137_utt0.mp4,MELD_Audio/train_dia137_utt0.wav,1.0009992228266904,Ross,train,3
137,1,train_dia137_utt1,My name is Ross Geller.,neutral,0,train_splits/dia137_utt1.mp4,MELD_Audio/train_dia137_utt1.wav,1.0009992228266904,Ross,train,5
137,2,train_dia137_utt2,I'm one of the people who applied for the apartment.,neutral,0,train_splits/dia137_utt2.mp4,MELD_Audio/train_dia137_utt2.wav,2.210539950408941,Ross,train,10
137,3,train_dia137_utt3,And I-I realize that the competition is fierce butI'm sorry.,neutral,0,train_splits/dia137_utt3.mp4,MELD_Audio/train_dia137_utt3.wav,11.761740868213613,Ross,train,10
137,4,train_dia137_utt4,"I, I can't help but notice you're naked and I applaud you.",joy,0,train_splits/dia137_utt4.mp4,MELD_Audio/train_dia137_utt4.wav,1.6266237370933718,Ross,train,12
137,5,train_dia137_utt5,"Man, I wish I was naked.",neutral,0,train_splits/dia137_utt5.mp4,MELD_Audio/train_dia137_utt5.wav,2.877872765626735,Ross,train,6
137,6,train_dia137_utt6,"I mean, this-this looks so great.",joy,0,train_splits/dia137_utt6.mp4,MELD_Audio/train_dia137_utt6.wav,3.420080677991192,Ross,train,6
137,7,train_dia137_utt7,That is how God intended it.,neutral,0,train_splits/dia137_utt7.mp4,MELD_Audio/train_dia137_utt7.wav,2.6276229599200622,Ross,train,6
138,0,train_dia138_utt0,"Okay, I have to tell you something that I have never admitted during our entire friendship!",anger,1,train_splits/dia138_utt0.mp4,MELD_Audio/train_dia138_utt0.wav,3.1698308722845194,Rachel,train,16
138,1,train_dia138_utt1,"But, when we were in high school I made out with James Farrell even when I knew that you liked him!",anger,1,train_splits/dia138_utt1.mp4,MELD_Audio/train_dia138_utt1.wav,4.212538396062322,Rachel,train,21
138,2,train_dia138_utt2,"Wow, that feels so good to get off my chest!",joy,0,train_splits/dia138_utt2.mp4,MELD_Audio/train_dia138_utt2.wav,1.8768735428000445,Rachel,train,10
138,3,train_dia138_utt3,"Okay, you go!",anger,1,train_splits/dia138_utt3.mp4,MELD_Audio/train_dia138_utt3.wav,1.4597905332889234,Rachel,train,3
138,4,train_dia138_utt4,My turn? What-what are you talking about?,surprise,0,train_splits/dia138_utt4.mp4,MELD_Audio/train_dia138_utt4.wav,2.544206358017838,Monica,train,7
138,5,train_dia138_utt5,"Ugh, Monica, I know about you and Chandler.",disgust,0,train_splits/dia138_utt5.mp4,MELD_Audio/train_dia138_utt5.wav,4.212538396062322,Rachel,train,8
138,6,train_dia138_utt6,What?!,surprise,0,train_splits/dia138_utt6.mp4,MELD_Audio/train_dia138_utt6.wav,1.0427075237778025,Monica,train,1
138,7,train_dia138_utt7,"I overheard you guys on the phone the other day, and you said, ""I'll just tell Rachel that I'm doing laundry for a couple of hours.""",neutral,0,train_splits/dia138_utt7.mp4,MELD_Audio/train_dia138_utt7.wav,6.881869656933496,Rachel,train,26
138,8,train_dia138_utt8,"And he said, ""Laundry?",neutral,0,train_splits/dia138_utt8.mp4,MELD_Audio/train_dia138_utt8.wav,1.668332038044484,Rachel,train,4
138,9,train_dia138_utt9,Is,neutral,0,train_splits/dia138_utt9.mp4,MELD_Audio/train_dia138_utt9.wav,1.4180822323378113,Rachel,train,1
138,10,train_dia138_utt10,Well. Sounds like you're writing yourself a little play there Rach. Wow! Let me know how that one turns out.,joy,0,train_splits/dia138_utt10.mp4,MELD_Audio/train_dia138_utt10.wav,7.54920247215129,Monica,train,20
138,11,train_dia138_utt11,"Well, I wouldn't know because I got so freaked out that I hung up the phone.",anger,1,train_splits/dia138_utt11.mp4,MELD_Audio/train_dia138_utt11.wav,7.132119462640169,Rachel,train,16
138,12,train_dia138_utt12,"Well, if you had kept listening, you-you would have heard me call him Mr. Big ot.",neutral,0,train_splits/dia138_utt12.mp4,MELD_Audio/train_dia138_utt12.wav,8.508493394026868,Monica,train,16
138,13,train_dia138_utt13,What?!,surprise,0,train_splits/dia138_utt13.mp4,MELD_Audio/train_dia138_utt13.wav,1.9185818437511566,Rachel,train,1
138,14,train_dia138_utt14,Mr. Bigot. He tells the most,neutral,0,train_splits/dia138_utt14.mp4,MELD_Audio/train_dia138_utt14.wav,6.75674475408016,Monica,train,6
138,15,train_dia138_utt15,All right. So you're telling me that there is nothing going on between you and Chandler.,anger,1,train_splits/dia138_utt15.mp4,MELD_Audio/train_dia138_utt15.wav,3.628622182746753,Rachel,train,16
138,16,train_dia138_utt16,Me and Chandler?!,surprise,0,train_splits/dia138_utt16.mp4,MELD_Audio/train_dia138_utt16.wav,1.8768735428000445,Monica,train,3
139,0,train_dia139_utt0,"I really thought you making a good point. I mean y'know, until you got cut off.",neutral,0,train_splits/dia139_utt0.mp4,MELD_Audio/train_dia139_utt0.wav,4.17083009511121,Phoebe,train,16
139,1,train_dia139_utt1,"Yeah, what's up with that girl Monica?",neutral,0,train_splits/dia139_utt1.mp4,MELD_Audio/train_dia139_utt1.wav,1.9602901447022687,A Female Student,train,7
139,2,train_dia139_utt2,I don't know! I didn't come with her!,anger,1,train_splits/dia139_utt2.mp4,MELD_Audio/train_dia139_utt2.wav,1.8351652418489324,Phoebe,train,8
139,3,train_dia139_utt3,All right everybody! Everybody guess what? I just convinced Paul to give us a test next week!,joy,0,train_splits/dia139_utt3.mp4,MELD_Audio/train_dia139_utt3.wav,6.297953443617927,Monica,train,17
139,4,train_dia139_utt4,A test?!!,surprise,0,train_splits/dia139_utt4.mp4,MELD_Audio/train_dia139_utt4.wav,1.0844158247289146,All,train,2
139,5,train_dia139_utt5,Come on! Tests make us all better learners! Oh yeah! We should have essay questions!!,joy,0,train_splits/dia139_utt5.mp4,MELD_Audio/train_dia139_utt5.wav,7.674327375004626,Monica,train,15
140,0,train_dia140_utt0,"Okay I've got one for you, if you had too which one would you rather eat, a seeing eye dog or a talking gorilla?",neutral,0,train_splits/dia140_utt0.mp4,MELD_Audio/train_dia140_utt0.wav,7.549208333333333,Phoebe,train,24
140,1,train_dia140_utt1,"I'd have to say the talking gorilla, because at least I can explain to him that you're making me eat him.",neutral,0,train_splits/dia140_utt1.mp4,MELD_Audio/train_dia140_utt1.wav,11.094416666666666,Cliff,train,21
140,2,train_dia140_utt2,Somebody went to college. Wow. What is it? I'm sorry.,surprise,0,train_splits/dia140_utt2.mp4,MELD_Audio/train_dia140_utt2.wav,7.966291666666666,Phoebe,train,10
141,0,train_dia141_utt0,"Okay, I hear you loud and clear. Bob will stay put.",neutral,0,train_splits/dia141_utt0.mp4,MELD_Audio/train_dia141_utt0.wav,4.087416666666666,Mr. Franklin,train,11
141,1,train_dia141_utt1,I think it's best sir.,neutral,0,train_splits/dia141_utt1.mp4,MELD_Audio/train_dia141_utt1.wav,2.419083333333333,Chandler,train,5
141,2,train_dia141_utt2,But we really do need to find someone up here.,neutral,0,train_splits/dia141_utt2.mp4,MELD_Audio/train_dia141_utt2.wav,2.168833333333333,Mr. Franklin,train,10
141,3,train_dia141_utt3,The work is starting to pile up.,neutral,0,train_splits/dia141_utt3.mp4,MELD_Audio/train_dia141_utt3.wav,1.5432083333333333,Mr. Franklin,train,7
141,4,train_dia141_utt4,I've got a stack of documents on my desk this high.,neutral,0,train_splits/dia141_utt4.mp4,MELD_Audio/train_dia141_utt4.wav,3.0864166666666666,Mr. Franklin,train,11
141,5,train_dia141_utt5,"Y'know what you should do, just toss em in the shedder and claim you never got em.",neutral,0,train_splits/dia141_utt5.mp4,MELD_Audio/train_dia141_utt5.wav,5.338666666666667,Chandler,train,17
141,6,train_dia141_utt6,That's a good one.,neutral,0,train_splits/dia141_utt6.mp4,MELD_Audio/train_dia141_utt6.wav,2.002,Mr. Franklin,train,4
141,7,train_dia141_utt7,What does a guy have to,neutral,0,train_splits/dia141_utt7.mp4,MELD_Audio/train_dia141_utt7.wav,4.546208333333333,Chandler,train,6
142,0,train_dia142_utt0,"Yeah, yeah, everybody's here. Hey, everybody, say hi to Julie in New Mexico.",neutral,0,train_splits/dia142_utt0.mp4,MELD_Audio/train_dia142_utt0.wav,5.2552459198401245,Ross,train,13
142,1,train_dia142_utt1,"Hi, Julie!",joy,0,train_splits/dia142_utt1.mp4,MELD_Audio/train_dia142_utt1.wav,2.460789756115614,All,train,2
143,0,train_dia143_utt0,Isn't there a national football league.,neutral,0,train_splits/dia143_utt0.mp4,MELD_Audio/train_dia143_utt0.wav,3.0447059694311833,Phoebe,train,6
143,1,train_dia143_utt1,"Yes. Yes, there is, they play on Sundays and Monday nights.",neutral,0,train_splits/dia143_utt1.mp4,MELD_Audio/train_dia143_utt1.wav,2.752747862773399,Chandler,train,11
143,2,train_dia143_utt2,Oh shoot! I work Monday nights.,sadness,0,train_splits/dia143_utt2.mp4,MELD_Audio/train_dia143_utt2.wav,2.6276229599200622,Rachel,train,6
143,3,train_dia143_utt3,"Umm, this stuffing is amazing. Do you think we should bring them some?",joy,0,train_splits/dia143_utt3.mp4,MELD_Audio/train_dia143_utt3.wav,3.878871988453425,Phoebe,train,13
143,4,train_dia143_utt4,"When they're hungry enough, they'll come in.",neutral,0,train_splits/dia143_utt4.mp4,MELD_Audio/train_dia143_utt4.wav,2.085415047555605,Joey,train,7
144,0,train_dia144_utt0,"Hey Joey, you wanted to talk to me?",neutral,0,train_splits/dia144_utt0.mp4,MELD_Audio/train_dia144_utt0.wav,1.5432071351911476,Tag,train,8
144,1,train_dia144_utt1,"I don't know. You uh, you got something for me?",neutral,0,train_splits/dia144_utt1.mp4,MELD_Audio/train_dia144_utt1.wav,2.3773731542133896,Joey,train,10
144,2,train_dia144_utt2,"Oh, yeah, this is from Rachel.",neutral,0,train_splits/dia144_utt2.mp4,MELD_Audio/train_dia144_utt2.wav,1.5849154361422597,Tag,train,6
144,3,train_dia144_utt3,Ten. Okay. Now Tag there's such a thing as too many women.,neutral,0,train_splits/dia144_utt3.mp4,MELD_Audio/train_dia144_utt3.wav,5.2552459198401245,Joey,train,12
144,4,train_dia144_utt4,Really?,surprise,0,train_splits/dia144_utt4.mp4,MELD_Audio/train_dia144_utt4.wav,0.5422079123644573,Tag,train,1
144,5,train_dia144_utt5,"Yeah, for you!",joy,0,train_splits/dia144_utt5.mp4,MELD_Audio/train_dia144_utt5.wav,1.710040338995596,Joey,train,3
145,0,train_dia145_utt0,"Oh, Danielle! I wasn't expecting the machine... Give me a call when you get a chance. Bye-bye. Oh God!",surprise,0,train_splits/dia145_utt0.mp4,MELD_Audio/train_dia145_utt0.wav,12.011990673920284,Chandler,train,19
145,1,train_dia145_utt1,That's,neutral,0,train_splits/dia145_utt1.mp4,MELD_Audio/train_dia145_utt1.wav,3.420080677991192,Monica,train,1
145,2,train_dia145_utt2,"Hey, I've been honing!",anger,1,train_splits/dia145_utt2.mp4,MELD_Audio/train_dia145_utt2.wav,1.710040338995596,Chandler,train,4
145,3,train_dia145_utt3,What was with the dishes?,neutral,0,train_splits/dia145_utt3.mp4,MELD_Audio/train_dia145_utt3.wav,1.1678324266311388,Ross,train,5
145,4,train_dia145_utt4,"Oh, uh..",fear,1,train_splits/dia145_utt4.mp4,MELD_Audio/train_dia145_utt4.wav,0.7924577180711299,Chandler,train,2
145,5,train_dia145_utt5,I want her to think I might be in a restaurant.. y'know?,fear,1,train_splits/dia145_utt5.mp4,MELD_Audio/train_dia145_utt5.wav,2.2522482513600535,Chandler,train,12
145,6,train_dia145_utt6,"I might have some kind of life, like I haven't been sitting around here honing for the past few hours.",anger,1,train_splits/dia145_utt6.mp4,MELD_Audio/train_dia145_utt6.wav,6.631619851226824,Chandler,train,20
145,7,train_dia145_utt7,"Look look! He's doing it again, the guy with the telescope!",surprise,0,train_splits/dia145_utt7.mp4,MELD_Audio/train_dia145_utt7.wav,9.634617519706895,Monica,train,11
145,8,train_dia145_utt8,Oh my God! Go away! Stop looking in here!,anger,1,train_splits/dia145_utt8.mp4,MELD_Audio/train_dia145_utt8.wav,7.215536064542393,Phoebe,train,9
145,9,train_dia145_utt9,"Great, now he's waving back.",disgust,0,train_splits/dia145_utt9.mp4,MELD_Audio/train_dia145_utt9.wav,2.6276229599200622,Monica,train,5
145,10,train_dia145_utt10,"Man, we gotta do something about that guy.",disgust,0,train_splits/dia145_utt10.mp4,MELD_Audio/train_dia145_utt10.wav,1.668332038044484,Joey,train,8
145,11,train_dia145_utt11,"This morning, I caught him looking into our apartment.",disgust,0,train_splits/dia145_utt11.mp4,MELD_Audio/train_dia145_utt11.wav,2.3356648532622777,Joey,train,9
145,12,train_dia145_utt12,It creeps me out!,anger,1,train_splits/dia145_utt12.mp4,MELD_Audio/train_dia145_utt12.wav,1.1678324266311388,Joey,train,4
145,13,train_dia145_utt13,I feel like I can't do stuff!,anger,1,train_splits/dia145_utt13.mp4,MELD_Audio/train_dia145_utt13.wav,1.5014988342400355,Joey,train,7
145,14,train_dia145_utt14,What kinda stuff?,joy,0,train_splits/dia145_utt14.mp4,MELD_Audio/train_dia145_utt14.wav,2.210539950408941,Monica,train,3
145,15,train_dia145_utt15,"Will you grow up? I'm not talking about sexy stuff, but, like, when I'm cooking naked.",disgust,0,train_splits/dia145_utt15.mp4,MELD_Audio/train_dia145_utt15.wav,5.672328929351245,Joey,train,16
145,16,train_dia145_utt16,You cook naked?,surprise,0,train_splits/dia145_utt16.mp4,MELD_Audio/train_dia145_utt16.wav,1.3346656304355873,Phoebe,train,3
145,17,train_dia145_utt17,"Yeah, toast, oatmeal... nothing that spatters.",neutral,0,train_splits/dia145_utt17.mp4,MELD_Audio/train_dia145_utt17.wav,3.1698308722845194,Joey,train,6
145,18,train_dia145_utt18,What are you looking at me for? I didn't know that.,surprise,0,train_splits/dia145_utt18.mp4,MELD_Audio/train_dia145_utt18.wav,2.544206358017838,Chandler,train,11
146,0,train_dia146_utt0,Y'know they say a watched pot never beeps.,neutral,0,train_splits/dia146_utt0.mp4,MELD_Audio/train_dia146_utt0.wav,3.336664076088968,Monica,train,8
146,1,train_dia146_utt1,"It's just y'know, been a couple of hours, and she hasn't called. Not that I even care, y'know.",sadness,0,train_splits/dia146_utt1.mp4,MELD_Audio/train_dia146_utt1.wav,7.590910773102402,Phoebe,train,18
146,2,train_dia146_utt2,Phoebe why don't you just call her? You obviously want to.,neutral,0,train_splits/dia146_utt2.mp4,MELD_Audio/train_dia146_utt2.wav,4.462788201768995,Monica,train,11
146,3,train_dia146_utt3,You think you know me so well.,anger,1,train_splits/dia146_utt3.mp4,MELD_Audio/train_dia146_utt3.wav,2.001998445653381,Phoebe,train,7
146,4,train_dia146_utt4,"Well, don't cha wanna?",neutral,0,train_splits/dia146_utt4.mp4,MELD_Audio/train_dia146_utt4.wav,1.0009992228266904,Monica,train,4
146,5,train_dia146_utt5,Yeah.,neutral,0,train_splits/dia146_utt5.mp4,MELD_Audio/train_dia146_utt5.wav,1.8768735428000445,Phoebe,train,1
146,6,train_dia146_utt6,"Okay, well I do know you.",neutral,0,train_splits/dia146_utt6.mp4,MELD_Audio/train_dia146_utt6.wav,1.5014988342400355,Monica,train,6
146,7,train_dia146_utt7,That's what I said.,neutral,0,train_splits/dia146_utt7.mp4,MELD_Audio/train_dia146_utt7.wav,2.2522482513600535,Phoebe,train,4
146,8,train_dia146_utt8,Well so?,neutral,0,train_splits/dia146_utt8.mp4,MELD_Audio/train_dia146_utt8.wav,0.7507494171200177,Monica,train,2
146,9,train_dia146_utt9,I can't.,sadness,0,train_splits/dia146_utt9.mp4,MELD_Audio/train_dia146_utt9.wav,1.3346656304355873,Phoebe,train,2
146,10,train_dia146_utt10,I can't.,sadness,0,train_splits/dia146_utt10.mp4,MELD_Audio/train_dia146_utt10.wav,0.4587913104622331,Phoebe,train,2
146,11,train_dia146_utt11,"She dumped me, I mean I totally trusted her and then one day it was Okay, bye Pheebs' gone.",sadness,0,train_splits/dia146_utt11.mp4,MELD_Audio/train_dia146_utt11.wav,7.257244365493506,Phoebe,train,19
146,12,train_dia146_utt12,"Y'know what the saddest part is, when we were playing together, that was like the most fun I've ever had in like all my lives.",sadness,0,train_splits/dia146_utt12.mp4,MELD_Audio/train_dia146_utt12.wav,8.216535287369084,Phoebe,train,25
147,0,train_dia147_utt0,"Ok, bye. Well, Monica's not coming, it's just gonna be me and Rachel.",neutral,0,train_splits/dia147_utt0.mp4,MELD_Audio/train_dia147_utt0.wav,3.5869138817956405,Ross,train,13
147,1,train_dia147_utt1,"Oh. Well, hold on camper, are you sure you've thought this thing through?",neutral,0,train_splits/dia147_utt1.mp4,MELD_Audio/train_dia147_utt1.wav,3.086414270382295,Chandler,train,13
147,2,train_dia147_utt2,It's laundry. The thinking through is minimal.,neutral,0,train_splits/dia147_utt2.mp4,MELD_Audio/train_dia147_utt2.wav,3.1698308722845194,Ross,train,7
147,3,train_dia147_utt3,"It's just you and Rachel, just the two of you? This is a date. You're going on a date.",joy,0,train_splits/dia147_utt3.mp4,MELD_Audio/train_dia147_utt3.wav,4.6296214055734435,Chandler,train,19
147,4,train_dia147_utt4,Nuh-uh.,fear,1,train_splits/dia147_utt4.mp4,MELD_Audio/train_dia147_utt4.wav,1.1261241256800267,Ross,train,1
147,5,train_dia147_utt5,Yuh-huh.,joy,0,train_splits/dia147_utt5.mp4,MELD_Audio/train_dia147_utt5.wav,1.251249028533363,Chandler,train,1
147,6,train_dia147_utt6,"So what're you saying here? I should shave again, pick up some wine, what?",surprise,0,train_splits/dia147_utt6.mp4,MELD_Audio/train_dia147_utt6.wav,3.837163687502313,Ross,train,14
147,7,train_dia147_utt7,"Well, you may wanna rethink the dirty underwear.",disgust,0,train_splits/dia147_utt7.mp4,MELD_Audio/train_dia147_utt7.wav,3.336664076088968,Chandler,train,8
147,8,train_dia147_utt8,This is basically the first time she's gonna see your underwearyou want it to be dirty?,surprise,0,train_splits/dia147_utt8.mp4,MELD_Audio/train_dia147_utt8.wav,4.129121794160098,Chandler,train,16
147,9,train_dia147_utt9,No.,neutral,0,train_splits/dia147_utt9.mp4,MELD_Audio/train_dia147_utt9.wav,1.2929573294844752,Ross,train,1
147,10,train_dia147_utt10,"Oh, and uh, the fabric softener?",neutral,0,train_splits/dia147_utt10.mp4,MELD_Audio/train_dia147_utt10.wav,2.1688316494578292,Chandler,train,6
147,11,train_dia147_utt11,"Ok, ok, now what is wrong with my",anger,1,train_splits/dia147_utt11.mp4,MELD_Audio/train_dia147_utt11.wav,2.7944561637245107,Ross,train,8
148,0,train_dia148_utt0,"Ok, so it's just because it was my table, I have to buy a new one?",anger,1,train_splits/dia148_utt0.mp4,MELD_Audio/train_dia148_utt0.wav,3.1281225713334075,Chandler,train,16
148,1,train_dia148_utt1,That's the rule.,neutral,0,train_splits/dia148_utt1.mp4,MELD_Audio/train_dia148_utt1.wav,1.7517486399467082,Joey,train,3
148,2,train_dia148_utt2,"What rule? There's no rule, if anything, you owe me a table!",anger,1,train_splits/dia148_utt2.mp4,MELD_Audio/train_dia148_utt2.wav,3.5452055808445286,Chandler,train,12
148,3,train_dia148_utt3,How'd you get to that?,anger,1,train_splits/dia148_utt3.mp4,MELD_Audio/train_dia148_utt3.wav,3.1281225713334075,Joey,train,5
148,4,train_dia148_utt4,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",anger,1,train_splits/dia148_utt4.mp4,MELD_Audio/train_dia148_utt4.wav,2.752747862773399,Chandler,train,17
148,5,train_dia148_utt5,You knew about that?,surprise,0,train_splits/dia148_utt5.mp4,MELD_Audio/train_dia148_utt5.wav,1.0844158247289146,Joey,train,4
148,6,train_dia148_utt6,"Well, let's just say the impressions you made in the butter left little to the imagination.",disgust,0,train_splits/dia148_utt6.mp4,MELD_Audio/train_dia148_utt6.wav,7.006994559786833,Chandler,train,16
148,7,train_dia148_utt7,"Ok, ok, How about if we split it?",neutral,0,train_splits/dia148_utt7.mp4,MELD_Audio/train_dia148_utt7.wav,1.7934569408978203,Joey,train,8
148,8,train_dia148_utt8,"What do you mean, like, buy it together?",neutral,0,train_splits/dia148_utt8.mp4,MELD_Audio/train_dia148_utt8.wav,2.001998445653381,Chandler,train,8
148,9,train_dia148_utt9,Yeah,neutral,0,train_splits/dia148_utt9.mp4,MELD_Audio/train_dia148_utt9.wav,1.0844158247289146,Joey,train,1
148,10,train_dia148_utt10,You think we're ready for something like that?,neutral,0,train_splits/dia148_utt10.mp4,MELD_Audio/train_dia148_utt10.wav,2.210539950408941,Chandler,train,8
148,11,train_dia148_utt11,Why not?,neutral,0,train_splits/dia148_utt11.mp4,MELD_Audio/train_dia148_utt11.wav,1.9602901447022687,Joey,train,2
148,12,train_dia148_utt12,"Well, it's a pretty big commitment, I mean, what if one of us wants to move out?",neutral,0,train_splits/dia148_utt12.mp4,MELD_Audio/train_dia148_utt12.wav,2.544206358017838,Chandler,train,17
148,13,train_dia148_utt13,"Why, are you moving out?",surprise,0,train_splits/dia148_utt13.mp4,MELD_Audio/train_dia148_utt13.wav,0.7924577180711299,Joey,train,5
148,14,train_dia148_utt14,I'm not moving out.,neutral,0,train_splits/dia148_utt14.mp4,MELD_Audio/train_dia148_utt14.wav,1.251249028533363,Chandler,train,4
148,15,train_dia148_utt15,You'd tell me if you were moving out right,fear,1,train_splits/dia148_utt15.mp4,MELD_Audio/train_dia148_utt15.wav,2.085415047555605,Joey,train,9
148,16,train_dia148_utt16,"Yeah, yeah, it's just that with my last roommate Kip...",neutral,0,train_splits/dia148_utt16.mp4,MELD_Audio/train_dia148_utt16.wav,1.9602901447022687,Chandler,train,10
148,17,train_dia148_utt17,"Aw, I know all about Kip!",anger,1,train_splits/dia148_utt17.mp4,MELD_Audio/train_dia148_utt17.wav,2.8361644646756226,Joey,train,6
148,18,train_dia148_utt18,"It's just that we bought a hibachi together, and then he ran off and got married, and things got pretty ugly.",anger,1,train_splits/dia148_utt18.mp4,MELD_Audio/train_dia148_utt18.wav,4.3376632989156585,Chandler,train,21
148,19,train_dia148_utt19,"Well, let me ask you something, was Kip a better roommate than me?",sadness,0,train_splits/dia148_utt19.mp4,MELD_Audio/train_dia148_utt19.wav,3.878871988453425,Joey,train,13
148,20,train_dia148_utt20,"Aw, don't do that",sadness,0,train_splits/dia148_utt20.mp4,MELD_Audio/train_dia148_utt20.wav,1.7517486399467082,Chandler,train,4
149,0,train_dia149_utt0,"Ooh, oh no! I have to go! I have a massage appointment.",sadness,0,train_splits/dia149_utt0.mp4,MELD_Audio/train_dia149_utt0.wav,3.878875,Phoebe,train,12
149,1,train_dia149_utt1,"Oh no, stay here we'll keep doing this. I'll pay you.",neutral,0,train_splits/dia149_utt1.mp4,MELD_Audio/train_dia149_utt1.wav,3.25325,Eric,train,11
149,2,train_dia149_utt2,"No, I got in trouble for that before. I'll see you later.",neutral,0,train_splits/dia149_utt2.mp4,MELD_Audio/train_dia149_utt2.wav,6.297958333333333,Phoebe,train,12
149,3,train_dia149_utt3,Absolutely. I love the way you kiss.,joy,0,train_splits/dia149_utt3.mp4,MELD_Audio/train_dia149_utt3.wav,2.043708333333333,Eric,train,7
150,0,train_dia150_utt0,Oh my God! Oh my God! I'm so sorry!,fear,1,train_splits/dia150_utt0.mp4,MELD_Audio/train_dia150_utt0.wav,2.127125,Mona,train,9
150,1,train_dia150_utt1,"Aw forget it, it's from",neutral,0,train_splits/dia150_utt1.mp4,MELD_Audio/train_dia150_utt1.wav,2.7110416666666666,Ross,train,5
150,2,train_dia150_utt2,You think you can knock up my daughter and then not marry her?! I'm gonna kill you!!,anger,1,train_splits/dia150_utt2.mp4,MELD_Audio/train_dia150_utt2.wav,6.172833333333333,Dr. Green,train,17
150,3,train_dia150_utt3,Y'know this is actually not a great time for me.,sadness,0,train_splits/dia150_utt3.mp4,MELD_Audio/train_dia150_utt3.wav,2.544208333333333,Ross,train,10
151,0,train_dia151_utt0,"Okay! So, we'll just stay married.",joy,0,train_splits/dia151_utt0.mp4,MELD_Audio/train_dia151_utt0.wav,2.752747862773399,Rachel,train,6
151,1,train_dia151_utt1,"Yes, exactly!",joy,0,train_splits/dia151_utt1.mp4,MELD_Audio/train_dia151_utt1.wav,1.2929573294844752,Ross,train,2
151,2,train_dia151_utt2,And I will make everyone call me Mrs. Geller!,joy,0,train_splits/dia151_utt2.mp4,MELD_Audio/train_dia151_utt2.wav,3.795455386551201,Rachel,train,9
151,3,train_dia151_utt3,"Wow! This is so amazing. I uh, I really thought I'd have to talk you into this more.",joy,0,train_splits/dia151_utt3.mp4,MELD_Audio/train_dia151_utt3.wav,5.75574553125347,Ross,train,18
151,6,train_dia151_utt6,What-wh-what so we'll just stay married forever?!,surprise,0,train_splits/dia151_utt6.mp4,MELD_Audio/train_dia151_utt6.wav,2.502498057066726,Rachel,train,7
151,7,train_dia151_utt7,"Okay, look, how is this gonna affect you?",neutral,0,train_splits/dia151_utt7.mp4,MELD_Audio/train_dia151_utt7.wav,4.421079900817882,Ross,train,8
